"","year","lon","lat","cpue"
"87",1990,149.82131799872,27.5205111486109,131.128
"88",1990,148.668471833004,33.1184764391203,33.852
"89",1990,154.896454643175,30.2331920369149,82.177
"90",1990,158.237392903198,36.2634017937989,120.921
"91",1990,151.159161747815,35.8627268438977,44.361
"92",1990,150.552892581952,27.6114170285568,57.496
"93",1990,145.498751417081,29.8125125832787,21.926
"94",1990,145.213395075105,27.6720959749196,49.098
"95",1990,150.759811541706,26.5943593988248,26.175
"96",1990,148.941498438267,32.5403318941241,34.305
"97",1990,154.385003986751,26.5490675410443,17.853
"98",1990,150.0583109692,35.2923775061072,14.459
"99",1990,158.250237795425,38.6012178042771,67.682
"100",1990,147.588535291677,32.7742231744397,41.333
"101",1990,149.173174094826,35.1295055045444,25.104
"102",1990,145.730321678344,29.6658329050469,61.143
"103",1990,152.009520711227,29.1676326261787,72.705
"104",1990,146.35828707989,31.1655853791534,73.134
"105",1990,154.99418107322,31.6457523192151,155.338
"106",1990,153.259466941639,21.975599081015,106.978
"107",1990,148.146521658561,33.2252092285773,61.948
"108",1990,151.174567763326,23.6592458748088,49.5
"109",1990,146.213056867517,29.761159128847,100.547
"110",1990,148.896929810092,32.4965796270937,48.036
"111",1990,148.220094794681,23.504223910816,73.138
"112",1990,157.288614089105,41.4967850982896,47.221
"113",1990,146.093520446756,29.484919655096,27.509
"114",1990,150.496887538421,25.346933635484,32.15
"115",1990,150.75375335151,29.9050126536673,10.818
"116",1990,155.097334749135,25.7570924364387,155.591
"117",1990,153.965481070121,32.4872355607721,85.143
"118",1990,151.112887187512,29.3253551565933,57.55
"119",1990,149.97946496874,37.8218435919657,30.969
"120",1990,145.745118892423,31.4427062448179,41.508
"121",1990,155.831112867668,28.113099356487,187.068
"122",1990,150.323592528066,38.1868656059779,83.429
"123",1990,153.920127359692,26.9831591244729,42.867
"124",1990,152.718607812683,31.3408158425647,39.403
"125",1990,151.217559110984,28.6112961591493,62.51
"126",1990,148.484548435305,32.7027710211283,37.242
"127",1990,151.041297778381,29.4774001508928,67.083
"128",1990,146.111007743104,29.1858029037382,67.639
"129",1990,145.498703191732,30.0044089314959,48.6
"130",1990,153.54188823855,21.9691126799186,71.312
"131",1990,153.348004571133,31.5028655161777,60.534
"132",1990,150.287381386209,24.1684767546387,44.702
"133",1990,148.391456895873,32.0620764626982,69.216
"134",1990,145.714161123976,29.711789544512,37.53
"135",1990,152.078095536905,33.1539410685225,68.636
"136",1990,155.601552205629,25.4617995141597,82.478
"137",1990,146.092552147382,27.9618452691773,52.315
"138",1990,152.008696413225,34.6403945578301,35.205
"139",1990,155.114105992884,30.2674677070432,109.008
"140",1990,153.868472289876,31.1282681345957,29.033
"141",1990,149.990463054581,27.5075382405531,99.206
"142",1990,150.356062121048,29.6830671782848,28.012
"143",1990,145.537121882699,29.9361172963406,40.823
"144",1990,145.672496183497,27.005695632901,64.217
"145",1990,148.988890546958,35.565946587824,62.674
"146",1990,145.750745751148,29.7234660675894,46.339
"147",1990,153.291801441825,30.8938289914594,46.546
"148",1990,147.92658688729,22.6092811384197,39.588
"149",1990,155.396165981717,26.9776166873138,94.797
"150",1990,149.416628929254,27.8149941175243,115.906
"151",1990,150.969900574536,29.0979105121881,39.97
"152",1990,149.986812413628,27.8483276455533,86.548
"153",1990,154.020860864142,29.1101563192317,105.049
"154",1990,156.02174120827,30.342779743467,144.266
"155",1990,153.829890995724,33.3230491700097,99.197
"156",1990,145.524716235563,30.1135285816238,46.617
"157",1990,150.058093330066,30.6122597798264,61.757
"158",1990,146.002483010619,28.3138958249475,61.266
"159",1991,149.985840945763,29.6103876354681,31.273
"160",1991,153.621275499527,36.6713867638098,49.656
"161",1991,154.692471748698,32.4945314783289,117.082
"162",1991,152.264243978838,33.903210106081,60.067
"163",1991,147.138296594344,29.9296415638602,43.707
"164",1991,146.965573043292,29.1972273339456,80.559
"165",1991,147.549195481447,31.1344055017546,51.873
"166",1991,154.827307854863,31.6643334148388,174.707
"167",1991,151.687102446334,34.0694452545559,30.259
"168",1991,152.451071960095,22.6083812442031,67.703
"169",1991,147.284582900273,32.2762849251007,56.816
"170",1991,154.328174503956,33.2039601103133,46.091
"171",1991,152.161303050639,22.8549822506335,142.148
"172",1991,152.723149191784,23.7714814805182,59.932
"173",1991,142.500663930202,30.2586638198985,65.313
"174",1991,150.781517796674,25.433712918857,37.729
"175",1991,149.450719357609,29.5137670842542,95.121
"176",1991,142.566076684594,30.8312552477774,57.133
"177",1991,149.569975117612,35.3248050848995,72.494
"178",1991,157.704288550574,26.1791572850423,287.32
"179",1991,149.721445063688,29.5244152849066,69.895
"180",1991,153.321181996517,30.3866656694869,85.58
"181",1991,147.085412058518,31.8480213942138,56.707
"182",1991,147.923570360076,31.2219185577052,42.385
"183",1991,150.631014966104,35.260297729912,40.06
"184",1991,146.828678111076,31.557260829716,69.62
"185",1991,147.735744164821,31.1754825482542,58.462
"186",1991,142.550905808039,30.1252065226501,34.459
"187",1991,154.145229167646,29.426915967,47.625
"188",1991,157.115507464076,26.7045112394129,144.626
"189",1991,154.775075456449,29.0222391665602,205.35
"190",1991,149.947908679415,24.7945752966519,15.118
"191",1991,149.609910765467,29.4370945058708,88.431
"192",1991,152.180543690142,36.7884538273965,136.972
"193",1991,149.984258367671,29.8705171993887,33.726
"194",1991,152.802794966398,22.9216120895937,120.364
"195",1991,151.28702032312,25.2787803077202,51.229
"196",1991,151.754926198642,28.380647696871,55.933
"197",1991,155.55567292646,34.6296343922112,62.295
"198",1991,151.863469019988,33.7428576108444,63.515
"199",1991,150.140833350368,35.6708718780975,27.195
"200",1991,143.824521528579,30.2862784799708,27.746
"201",1991,142.188420341409,33.5359410555526,111.212
"202",1991,152.405403824266,34.4273737630041,52.582
"203",1991,143.054457003541,30.6330810589233,36.624
"204",1991,153.070258129013,27.9608564088012,76.063
"205",1991,150.551310179916,28.1601054608249,44.894
"206",1991,142.410143742905,30.8846435797012,96.244
"207",1991,146.466910704554,30.1970844546945,29.119
"208",1991,142.596727190959,34.0753288613479,23.398
"209",1991,147.276268079091,31.763390235621,90.691
"210",1991,157.884243578139,27.6571549507637,128.034
"211",1991,142.466328478878,30.2023257421229,42.214
"212",1991,148.052916825628,31.6014766733411,66.491
"213",1991,153.207935807693,30.0721654529254,164.793
"214",1991,148.150009309412,29.8288390296789,39.024
"215",1991,147.19157114967,29.8881328805837,20.383
"216",1991,155.199051692125,32.8192835710176,169.857
"217",1991,149.792392794179,29.8863064050761,42.178
"218",1991,146.134997049976,29.5308569890323,33.966
"219",1991,146.381473360473,26.328060377393,46.938
"220",1991,153.590523815754,32.0118153816502,110.956
"221",1991,147.733203072148,27.1517030823137,48.371
"222",1991,149.01954664243,24.5818974625213,28.795
"223",1991,142.155254742596,30.4166640121818,26.684
"224",1991,148.725520271321,29.201708881842,53.765
"225",1991,147.875192591681,27.1431374360336,48.534
"226",1991,158.191875172233,20.1931265483919,37.153
"227",1991,157.262269948281,38.2122457856102,94.522
"228",1991,155.314800246692,32.4645614345052,163.971
"229",1991,152.7736713042,26.1292242205411,57.127
"230",1991,146.81935260486,30.1207642578087,89.678
"231",1991,149.448261538578,29.2261057825288,16.467
"232",1991,146.348638086206,25.5079942281629,75.633
"233",1991,146.988880921234,26.5768028753132,71.005
"234",1991,146.462688052184,29.4555289549304,33.347
"235",1991,153.409421435367,30.1887499227535,70.504
"236",1991,154.494401920087,35.6089646863408,49.827
"237",1991,153.718708387304,32.6423280814975,59.169
"238",1991,144.481707194336,38.1440161373357,40.85
"239",1991,152.210449881905,36.4096235864076,99.993
"240",1991,155.778094230448,30.5689980482299,147.295
"241",1991,144.697564053311,38.7857407016944,16.783
"242",1991,148.224462678384,26.5091454145043,34.557
"243",1991,144.213026239464,30.0176076215464,53.145
"244",1991,147.644661676004,26.8600561065343,52.653
"245",1991,148.001967572539,26.68360175366,27.792
"246",1991,149.838939899818,34.7251598553164,84.902
"247",1991,160.288977128794,33.1153926429754,292.309
"248",1991,149.673744523311,35.0706622436985,27.391
"249",1991,147.823079602437,26.4527637930767,89.588
"250",1991,154.140421380863,29.3671190689153,35.059
"251",1991,147.745594550071,32.1479426700149,32.004
"252",1991,148.959182877219,29.6570580903328,72.408
"253",1991,146.563724221679,26.0478078925354,59.28
"254",1991,154.649921638077,34.1565614641638,49.77
"255",1991,154.837736104346,35.6449848622955,59.69
"256",1991,154.918404864877,22.2305787021201,91.234
"257",1991,155.29741914195,31.923959032899,281.051
"258",1991,160.136309045037,19.9298394556517,39.265
"259",1991,144.077687878021,30.6039520242521,24.071
"260",1991,146.941849362534,26.5268619315014,18.693
"261",1991,153.949395845019,28.7095596043266,58.948
"262",1991,153.016635670523,22.9854490398808,41.688
"263",1991,153.232567539194,30.3444345607973,115.859
"264",1991,144.854857322101,30.1808337894724,56.791
"265",1991,153.073291298236,30.3680100184198,105.208
"266",1991,142.570386322003,33.2432552418091,66.491
"267",1991,143.101968557173,33.0210891750385,93.358
"268",1991,148.243509097348,29.6695479552566,55.861
"269",1991,147.003299712542,26.2855532051014,55.078
"270",1991,148.730165409419,29.088945419227,52.49
"271",1991,152.745528423088,22.3971616509795,56.499
"272",1991,144.573412018392,30.5771557175153,54.353
"273",1991,153.197087429226,30.5846433213333,98.479
"274",1991,146.578595962724,26.0428995188096,134.232
"275",1991,147.4590617113,31.8081745304128,63.552
"276",1991,148.037659888535,26.6142949872638,21.501
"277",1991,149.795863983789,35.6120744901621,49.264
"278",1991,149.651584596479,29.2928397742998,18.262
"279",1991,151.496980040685,28.4274793479234,22.586
"280",1991,153.376220581029,31.449831088245,47.992
"281",1991,144.472293916688,29.7328166556688,52.154
"282",1991,153.042921784986,33.9441921604485,30.866
"283",1991,146.6149512157,29.6219690516653,105.3
"284",1991,153.904595222028,30.931029529256,92.673
"285",1991,147.197242180566,31.5820559136525,65.524
"286",1991,153.106463462775,28.4376245810256,99.817
"287",1991,144.57126114145,29.5819507532174,77.721
"288",1991,153.204979015957,27.9229244235202,170.376
"289",1991,146.350481989479,26.3767051455221,121.673
"290",1991,152.53553164847,25.9767810213297,139.746
"291",1991,155.553009103021,22.5827209838154,139.912
"292",1991,146.620251288473,29.9018651339642,53.715
"293",1991,152.805783992573,25.3930373660661,44.007
"294",1991,147.630197805806,32.6659048517508,29.522
"295",1991,150.602797774593,35.5648138237762,37.301
"296",1991,158.25754868789,34.484103753669,55.813
"297",1991,151.070057249939,25.913044926787,44.086
"298",1991,148.561961619341,30.2016926829344,72.304
"299",1991,146.41210142106,26.3791903583229,37.046
"300",1991,146.496082734798,26.6824804973859,30.733
"301",1991,149.913894687348,34.5818213764727,54.477
"302",1991,145.947626446226,29.4549271378349,85.493
"303",1991,144.162491264505,37.9956911168802,25.411
"304",1991,142.127287617186,30.2842125807715,48.114
"305",1991,146.051258110482,29.2621810400878,68.135
"306",1991,143.388824773358,30.4351369150559,49.795
"307",1991,146.919771762925,29.7621046364243,76.729
"308",1991,154.29393639158,31.4886629826471,79.71
"309",1991,149.709192535011,26.0777588649763,82.458
"310",1991,154.533003043756,34.1855695566674,51.269
"311",1991,155.741577676815,33.0920032703427,164.025
"312",1991,148.187120821895,32.6567438885325,71.834
"313",1991,146.133934696185,26.3055228718097,94.74
"314",1991,153.841492509984,28.3483952154094,46.358
"315",1991,144.56077359573,30.1389581652892,50.977
"316",1991,150.451343213649,23.2557256765631,32.722
"317",1991,150.369734770305,25.8251377995762,81.507
"318",1991,154.817409427339,31.2458050609242,76.75
"319",1991,146.384322263927,26.6483284643656,46.41
"320",1991,150.204384869061,25.7749280773022,38.194
"321",1991,149.550072219476,26.0977257713202,50.924
"322",1991,154.545510137163,35.1122885074429,93.75
"323",1991,146.493801785194,29.6368540053966,77.545
"324",1991,147.622318604569,31.8350986809715,19.479
"325",1991,156.248725584497,30.0966186473144,252.523
"326",1991,155.639942642987,29.6118885154769,220.116
"327",1991,146.952086379099,29.2942735388518,60.2
"328",1991,140.540176157276,26.7135924991387,19.363
"329",1991,149.45429696767,25.9338155960405,23.055
"330",1991,148.077639171874,32.7790079975373,34.98
"331",1991,156.612987662601,29.5061997064736,154.147
"332",1991,148.682700891596,28.9801775186432,33.724
"333",1991,151.112903107458,25.1317618830021,24.202
"334",1991,144.265128540559,38.0045332036966,73.942
"335",1991,154.581769521026,31.8130387898709,89.254
"336",1991,150.266566847766,26.0627049492802,61.765
"337",1991,149.803030583953,37.3696680898928,46.626
"338",1991,147.822774079468,32.8606191186825,90.978
"339",1991,153.639757168362,30.5896911312864,233.618
"340",1991,148.034305544236,29.773444626905,36.694
"341",1991,154.659146812128,35.3678772082179,114.837
"342",1991,153.88078400504,26.9036922090084,135.958
"343",1991,143.184654873494,33.6715733748446,84.269
"344",1991,144.566042069514,30.1619483029508,46.996
"345",1991,150.905462987069,35.315910518955,33.863
"346",1991,152.57564061874,33.3197421083788,20.682
"347",1991,154.589069438994,32.4757323300922,63.339
"348",1991,151.794900868715,22.1217168030555,33.329
"349",1991,151.849464990665,34.6319562274081,45.434
"350",1991,156.385506815322,28.2704572492709,264.964
"351",1991,155.945804474661,29.4261523910784,158.531
"352",1991,153.013691933027,35.1692186996973,120.387
"353",1991,147.878833058426,32.9439214685145,29.917
"354",1991,142.34104710648,30.1408818964008,50.224
"355",1991,142.256186984477,33.7891653188234,63.935
"356",1991,150.964163372985,27.9141301169034,136.55
"357",1991,147.798304266799,26.4924708120676,17.278
"358",1991,152.879352715743,27.4387957793993,41.817
"359",1991,147.249415155456,31.7987174617855,69.895
"360",1991,153.665938590681,30.8280949606046,95.5
"361",1991,143.062566122108,33.3291138817528,48.019
"362",1991,142.330203198007,33.9374262567506,55.949
"363",1991,150.027117182454,36.9401492440554,27.883
"364",1991,153.832478423773,27.0402704011323,190.029
"365",1991,147.672712940235,32.9112093547106,79.02
"366",1991,152.749920649295,25.4926645335164,21.196
"367",1991,153.710933294097,36.607488046816,90.32
"368",1991,157.962794113681,36.5816732143441,238.708
"369",1992,146.993166152473,28.5302137495579,54.492
"370",1992,152.413947649898,25.0955948638266,110.305
"371",1992,150.493444059955,28.5922588605305,57.278
"372",1992,149.182036407606,31.4688779489375,20.421
"373",1992,154.177543313509,29.4702285181763,91.763
"374",1992,149.393879332948,29.4595752544305,37.239
"375",1992,155.09094774184,30.4933461174132,64.262
"376",1992,161.142406422365,27.7665939441934,267.704
"377",1992,146.349792857393,29.4286662554686,5.57
"378",1992,152.460112163425,34.952865200056,43.759
"379",1992,159.663018905764,31.9309198331763,359.653
"380",1992,155.251312241699,28.9896496906037,120.914
"381",1992,155.901746453418,31.1079929458729,63.145
"382",1992,149.01497980825,32.0957444269074,39.523
"383",1992,141.195955439876,36.0637995191445,93.761
"384",1992,157.704032737969,34.0075246021404,207.087
"385",1992,155.655634542299,25.7330154361526,225.458
"386",1992,158.150579440906,24.7956646163408,107.904
"387",1992,153.25213398032,30.8940285974656,84.131
"388",1992,153.504576118039,25.9288209915386,135.301
"389",1992,157.827495376894,29.0251038057532,378.413
"390",1992,151.440090822516,31.2295600705682,85.281
"391",1992,151.6113559021,27.4087731759786,53.726
"392",1992,149.124506379448,29.4505834301663,59.479
"393",1992,156.531874999281,35.7009076183982,42.203
"394",1992,146.619958893751,29.6968438162777,47.236
"395",1992,162.882588185553,26.1256288628182,339.71
"396",1992,151.708377856504,25.273323418266,26.815
"397",1992,145.410573799025,24.2124908160329,21.052
"398",1992,154.468500679785,35.8725574399891,32.051
"399",1992,153.150738748794,34.1500467768616,79.761
"400",1992,145.878850388037,31.4449100583514,46.935
"401",1992,147.608745020999,33.3659221953172,22.577
"402",1992,155.324649118625,27.0122602514245,159.452
"403",1992,153.654637088301,23.495366276849,45.937
"404",1992,145.166382684598,31.8683187624375,62.181
"405",1992,149.546772356941,28.7976039565376,22.766
"406",1992,155.26222796527,30.9650428345184,118.095
"407",1992,157.630782906831,31.4373867543011,221.765
"408",1992,153.05601956983,35.1163937844646,12.156
"409",1992,153.473277371398,29.9667004094279,31.376
"410",1992,149.249818801894,35.473586351114,71.149
"411",1992,153.616432812325,23.7956520338712,19.608
"412",1992,152.363401418115,27.9370904308625,49.264
"413",1992,150.480076780751,35.066342318634,41.354
"414",1992,149.155757445744,30.9956734125614,56.259
"415",1992,148.945804358841,32.17194495572,56.964
"416",1992,156.340758969351,30.0673526632177,169.779
"417",1992,144.892107209912,31.0621598609335,61.041
"418",1992,152.092479285914,33.1141134988435,83.419
"419",1992,155.767459128083,27.8821931728924,290.281
"420",1992,152.648974552003,32.420858995211,31.231
"421",1992,156.342796818415,33.9745356929295,101.559
"422",1992,146.860907642214,29.5124642462631,85.897
"423",1992,157.346092917365,30.9420553937659,140.961
"424",1992,150.044807172681,27.6317127161228,107.473
"425",1992,148.980283962052,35.1596715994354,35.78
"426",1992,147.10327935736,34.3724600729456,43.229
"427",1992,150.350416685895,35.334797385371,11.163
"428",1992,157.582658703158,36.1685353084366,29.864
"429",1992,143.055728797325,28.9664086268714,21.852
"430",1992,152.866283067112,34.661735870628,88.151
"431",1992,152.639595862394,34.1160644650176,82.097
"432",1992,158.21665206538,21.0010594060544,140.824
"433",1992,150.530266397421,35.414775014814,51.844
"434",1992,152.570878093206,27.8318822087382,55.232
"435",1992,153.442995538448,25.6245510091383,21.77
"436",1992,152.08954456497,24.7901176276318,79.598
"437",1992,154.855557324748,32.7850330314996,220.502
"438",1992,148.399328351261,30.7253662280048,94.973
"439",1992,155.87813916037,27.8318417597612,224.173
"440",1992,153.452702535696,34.5609112278481,110.352
"441",1992,148.997623319289,29.5047979331276,59.487
"442",1992,148.794795876426,35.1706304955475,24.8
"443",1992,152.433820175915,32.5842251217613,59.768
"444",1992,150.411490390085,28.5643340284525,42.848
"445",1992,155.310426743971,33.4034760351518,311.107
"446",1992,152.234398026636,30.9601475798834,175.037
"447",1992,153.235344302222,33.8264219139403,81.731
"448",1992,160.786959140415,24.2585440730658,152.62
"449",1992,152.892890924555,27.0187417344101,141.43
"450",1992,150.940779684032,34.6334091065723,10.77
"451",1992,149.22449057698,29.372513267152,53.211
"452",1992,149.048680923483,34.8768899015953,114.891
"453",1992,155.592297223535,29.0265976478027,213.701
"454",1992,146.057441722637,28.8766792783223,109.965
"455",1992,155.725646745223,30.6374178760201,121.962
"456",1992,151.790751837732,27.2812460980717,49.038
"457",1992,155.277642913433,31.5832615638015,97.027
"458",1992,152.174542752484,28.0901593560591,58.42
"459",1992,148.344195341104,30.0996561173214,43.381
"460",1992,155.087419602169,31.2106904767273,41.414
"461",1992,154.438795074536,34.4193615499358,31.61
"462",1992,154.204857753988,21.3879108271469,85.159
"463",1992,145.070071823534,31.0861652155282,56.104
"464",1992,154.30663662103,22.0432966482679,35.013
"465",1992,154.871814195783,21.8290627994803,53.279
"466",1992,149.113990268035,30.7545334951895,52.484
"467",1992,150.284916391349,29.366665331177,56.027
"468",1992,151.541021838052,31.4982168588158,30.018
"469",1992,145.242946428167,32.0570324925901,21.04
"470",1992,153.276818968201,30.9472207745909,177.844
"471",1992,148.772056544116,30.8550349147441,64.272
"472",1992,153.275461542873,33.7597525897996,130.767
"473",1992,157.964869930972,33.0706932052616,34.932
"474",1992,151.621768192022,31.0411810539752,48.397
"475",1992,149.888339533317,29.6312801820124,40.934
"476",1992,154.347032990023,28.5598208682489,11.52
"477",1992,148.5536078969,33.0268870912649,83.354
"478",1992,154.57637367827,26.8082172262054,29.343
"479",1992,152.421363677119,27.8847020051256,31.934
"480",1992,146.440400218611,28.5885788041307,32.787
"481",1992,153.499481934522,27.0154443510204,168.094
"482",1992,152.260233649001,30.8721125887885,38.615
"483",1992,154.055992328303,28.6584268842113,36.631
"484",1992,148.69181165225,32.9324642500224,56.187
"485",1992,146.323770202458,28.4901504446873,89.35
"486",1992,153.729943025338,30.7488337427855,64.307
"487",1992,144.935699138015,24.8290386129566,36.323
"488",1992,148.52323170523,32.3737239488419,102.675
"489",1992,153.238902238155,33.0534549739156,63.735
"490",1992,154.597866571208,31.0111094675113,103.774
"491",1992,154.072126485331,31.1568498263475,54.753
"492",1992,154.281265022588,28.9663667832242,106.26
"493",1992,152.510779918739,40.210071553673,99.712
"494",1992,150.419770827126,28.5953917256411,39.007
"495",1992,140.516697571481,35.4728616694748,45.6
"496",1992,158.50091803788,31.7627032808063,162.865
"497",1992,149.647877678983,29.5263739487294,60.758
"498",1992,145.397039567301,31.3690294241368,67.143
"499",1992,150.048361462449,28.6145149825649,46.562
"500",1992,143.799407395626,29.1002672907877,39.523
"501",1992,145.321983210877,24.9324951912006,55.641
"502",1992,144.901192878762,24.9293930683319,20.462
"503",1992,152.614138752798,32.0268229805632,121.215
"504",1992,148.430523794002,30.1799167709143,54.916
"505",1992,146.682402773935,24.4790833628038,12.881
"506",1992,148.669328932107,30.7420188590928,21.599
"507",1992,149.456139588793,30.8492423999532,33.749
"508",1992,145.160449781902,25.3634222604018,47.589
"509",1992,145.73405965748,31.3087898127807,107.554
"510",1992,147.898289905455,32.1748514787065,67.987
"511",1992,152.573110994863,26.2833429257848,66.402
"512",1992,153.234921460816,31.2561998025717,50.805
"513",1992,154.431126512432,27.454367194796,94.879
"514",1992,145.098980609026,31.2945149767731,49.625
"515",1992,149.615541780948,30.9890212200633,54.435
"516",1992,150.976392873268,28.692672398549,37.764
"517",1992,156.216784752683,32.9540665945578,136.414
"518",1992,153.927210940634,25.9522676289614,73.361
"519",1992,147.154669044833,24.9705436225692,24.076
"520",1992,147.487806719752,24.2974526052997,41.84
"521",1992,154.912206389475,37.1029676382955,68.438
"522",1992,149.435159601963,29.722869123807,42.864
"523",1992,156.917715283884,30.7062483110211,282.485
"524",1992,156.947515354868,25.883454240832,151.863
"525",1992,150.095693511748,28.1829761297842,109.668
"526",1992,150.044603894715,29.1360624425591,116.768
"527",1992,152.773370560265,34.0458863349247,72.112
"528",1992,150.266723163515,27.1675936422727,29.803
"529",1992,157.153090414934,27.4837633487616,253.289
"530",1992,157.379008774269,33.93454998737,126.877
"531",1992,156.177918024376,32.3145773280204,156.506
"532",1992,159.807702088148,30.5649704383724,293.037
"533",1992,155.196879247799,28.0043707755764,141.381
"534",1992,154.04305917994,35.8969064873218,20.566
"535",1992,148.968509042009,29.8094068783143,97.419
"536",1992,156.518040157013,33.790210925963,125.492
"537",1992,153.903226938796,28.9125935636405,52.371
"538",1992,154.457391173444,33.0610231967888,172.201
"539",1992,149.452908226573,30.6540495732788,9.574
"540",1992,160.662834599426,29.9767744332802,453.936
"541",1992,157.210221029405,26.7253615485835,230.222
"542",1992,148.482700605287,31.514956646256,92.266
"543",1992,152.130857883555,27.7301639344267,35.844
"544",1992,149.59627116072,29.8911237843436,29.765
"545",1992,145.633489219281,24.2020734519055,47.415
"546",1992,157.982783194413,31.6140248631354,123.862
"547",1992,151.588999472403,27.6159056476558,58.644
"548",1992,155.075632330107,25.4165038849884,174.979
"549",1992,155.487355226447,37.8823765548527,42.546
"550",1992,158.930785841872,29.3321580517359,315.316
"551",1992,148.017787176809,32.2832254140074,70.274
"552",1992,152.100081108587,28.1131694892923,59.848
"553",1992,149.223629332634,28.6924446748322,40.779
"554",1992,146.927793485071,28.6910331280523,21.634
"555",1992,156.06504513862,29.3915315135857,347.991
"556",1992,152.648290491,25.2443165111207,73.997
"557",1992,154.007343044303,25.5068318475435,58.562
"558",1992,152.704442071507,26.7338312430258,215.045
"559",1992,148.844063900694,29.9659072062682,46.569
"560",1992,146.765876507204,28.5954052314588,63.115
"561",1992,147.138685740031,35.4463480295583,27.388
