"year","lon","lat","cpue","vessel_id"
1990,153.242109508992,34.543194138397,24.857,"v30"
1990,147.848193900748,30.9868008824847,68.384,"v31"
1990,155.078167531675,33.40683143594,88.119,"v33"
1990,149.284913025717,23.665743749711,40.426,"v33"
1990,157.560094855596,29.9950403510927,393.978,"v34"
1990,145.805562314398,29.3410371141611,130.691,"v35"
1990,151.859240282281,30.4273365793255,58.722,"v35"
1990,152.713263567585,31.2482836633537,114.054,"v35"
1990,150.082716489069,25.9437650830324,52.123,"v35"
1990,149.647741773704,33.5465822222087,119.408,"v36"
1990,150.539762553853,31.8652739314606,169.32,"v37"
1990,160.36027668696,37.1808001209985,169.918,"v38"
1990,157.425799614829,30.5011496278378,254.895,"v38"
1990,154.407646034754,30.9072297199009,225.132,"v39"
1990,147.255336283656,30.6397713238589,75.325,"v39"
1990,148.041679865902,33.5962402888037,68.356,"v39"
1990,147.913758141169,33.2197266880498,40.06,"v39"
1990,150.184383023013,34.1515099472983,58.405,"v40"
1990,152.028009058319,27.9818033707427,72.896,"v40"
1990,153.462571922083,31.7670244108439,118.476,"v41"
1990,144.851715304193,30.9436707552527,45.202,"v41"
1990,149.726746395536,28.1014710016067,36.297,"v42"
1990,153.159355382816,30.6885863578161,53.866,"v42"
1990,151.30163201738,28.2871127191286,38.674,"v42"
1990,149.905911709582,33.1907001451554,113.564,"v42"
1990,151.180714392844,22.7997540981202,51.29,"v44"
1990,151.606287331194,21.7002402786296,118.24,"v44"
1990,153.406177964223,31.5809366882246,148.467,"v44"
1990,155.610607650477,29.8449220094096,92.021,"v44"
1990,151.829188300711,25.0857686216417,35.08,"v44"
1990,153.991475811427,25.9432723591347,133.093,"v46"
1990,157.534552369615,33.4918401166176,172.303,"v46"
1990,144.291284546712,31.2149258516116,35.182,"v47"
1990,155.270836736358,27.0902849412076,96.161,"v47"
1990,152.540438318814,22.8885220758696,46.395,"v48"
1990,145.034920910889,30.9395589404917,35.835,"v48"
1990,155.564062292918,32.1498548485601,73.696,"v48"
1990,149.417615700754,30.3321967497466,34.51,"v49"
1990,153.403487766034,26.8278841470997,31.753,"v50"
1990,148.014399288144,27.1585004763794,99.235,"v51"
1990,153.565271371333,31.0279755504428,46.175,"v52"
1990,145.687938223725,29.2829101160315,7.539,"v52"
1990,151.323681109672,33.3523030438548,41.25,"v54"
1990,158.584220415846,28.848653043071,312.964,"v57"
1990,150.448708368883,31.8921420763658,178.042,"v58"
1990,147.563178275663,29.2681041020575,20.77,"v58"
1990,160.737510440647,32.4999833533426,606.36,"v58"
1990,148.740326550971,26.395781412653,142.177,"v58"
1990,150.341524282207,33.8308657380818,133.518,"v59"
1990,150.403196305786,31.9858840191503,42.52,"v59"
1990,150.21232989699,33.5565363105612,126.86,"v60"
1990,144.220476929299,30.7179110364674,48.879,"v61"
1990,158.032048356693,34.0734097541144,58.404,"v61"
1990,149.439918176622,30.0485756548617,75.526,"v64"
1990,147.129167021302,30.3087781863309,52.107,"v65"
1990,153.598170866978,32.3153014506886,40.918,"v66"
1990,150.11621087523,30.3194409780751,78.38,"v71"
1990,144.512107662354,31.1781114414979,67.697,"v71"
1990,149.662506960463,32.0424668309232,119.679,"v72"
1990,145.076911718489,29.8412167555019,32.404,"v72"
1990,147.854034086126,28.9954475097364,66.113,"v72"
1990,148.323175734224,27.5379151311814,64.809,"v74"
1990,154.414600710184,31.5373846272192,107.011,"v75"
1990,150.198328601003,30.6006848197715,40.107,"v77"
1990,153.948626056575,32.02900319036,50.505,"v78"
1990,157.196575378407,24.0766413168393,107.401,"v78"
1990,149.826552942068,23.51066161494,108.879,"v79"
1990,148.643481506942,28.3089470031414,63.314,"v79"
1990,151.046473370997,28.3900449386331,50.225,"v81"
1990,154.257946752974,30.6560941484439,81.331,"v83"
1990,148.5189030105,26.3126420605373,42.823,"v85"
1990,149.231681797285,35.0162472582945,28.452,"v86"
1990,150.550138308041,31.1948737325862,47.749,"v86"
1990,158.396965726983,18.9358585873964,38.437,"v87"
1990,152.180412093065,22.3569160639929,52.1,"v87"
1990,150.782326781487,27.6508867161531,53.194,"v87"
1990,157.042636492973,34.8936754206265,73.907,"v87"
1990,150.678573935113,31.7977448566284,95.434,"v88"
1990,145.128537619898,31.2719048665234,43.025,"v88"
1990,149.41612905519,31.2192862628062,49.577,"v88"
1990,151.193064713076,29.1304088300061,12.906,"v88"
1990,156.555192242043,31.5027346026185,110.213,"v89"
1990,153.517528531478,34.0039196519707,38.43,"v90"
1990,150.494114444374,31.1737629535152,80.358,"v90"
1990,153.592240992119,28.9387005117151,94.841,"v91"
1990,149.834115182569,33.4287732640031,149.272,"v92"
1990,154.893016758325,33.0229313950849,39.743,"v92"
1990,154.074861250495,27.3309948394621,134.147,"v92"
1990,147.429746413102,24.7953666559569,40.554,"v93"
1990,149.780808710055,30.0317599344859,72.301,"v94"
1990,153.051815598537,23.7219323021153,139.466,"v97"
1990,147.718075710017,30.4364747908268,53.545,"v97"
1990,155.723369017464,32.6599271430387,223.749,"v97"
1990,143.799064147824,35.3949746650593,25.832,"v97"
1990,155.52975801262,27.7285299009357,34.354,"v97"
1990,155.654685465939,32.8528573129955,145.791,"v98"
1990,145.148361650297,31.5468046901708,43.312,"v98"
1990,151.471498272212,27.4586183428489,44.109,"v99"
1990,149.506661115639,30.4868301022395,57.247,"v99"
1990,156.68566987134,23.16418624869,62.794,"v99"
1991,148.821269816683,27.2091861507825,77.461,"v1"
1991,146.156917816767,25.0765696627629,85.238,"v1"
1991,154.990065004431,28.7732782747697,36.882,"v2"
1991,149.798234397858,27.8954858951835,63.611,"v3"
1991,154.361858651357,35.9015065594763,31.257,"v3"
1991,151.565613017468,31.3243573956954,224.506,"v3"
1991,153.880450472303,35.134069179526,66.469,"v4"
1991,154.309007684684,28.8187508940159,61.957,"v6"
1991,155.924527808642,26.6845064817489,75.096,"v8"
1991,160.351549347924,25.0665461630721,255.163,"v9"
1991,148.63056264712,26.3213970761488,71.661,"v9"
1991,157.671333516603,34.0209252681866,78.245,"v9"
1991,149.121535318399,25.6496649268885,60.577,"v10"
1991,146.795711689801,35.2497978502929,24.855,"v10"
1991,149.12483793544,27.4932122561392,27.001,"v10"
1991,154.117015350501,27.9888932425545,27.723,"v12"
1991,153.318226236486,31.7423540510562,35.997,"v13"
1991,155.800872428906,37.3108952371835,49.74,"v13"
1991,150.673772446627,31.4368324402717,56.532,"v13"
1991,150.107431039224,33.3609375732128,30.992,"v14"
1991,154.290769898775,28.682971583382,64.31,"v14"
1991,151.456097158893,30.7388056817866,144.559,"v15"
1991,146.703169825669,25.3321638807405,38.579,"v15"
1991,143.986704362182,32.0490121144256,30.561,"v15"
1991,150.646147365504,33.6188305268648,30.322,"v16"
1991,153.328172107511,32.0008367812898,55.643,"v16"
1991,148.437090621794,27.7218580181166,36.894,"v17"
1991,147.980236000107,28.8546425697482,49.75,"v17"
1991,156.581010459214,35.5283467195303,20.24,"v17"
1991,156.000275622397,32.024746180545,39.352,"v20"
1991,156.305031509556,28.0083028131296,86.563,"v20"
1991,156.972231300942,23.4032540288768,38.699,"v22"
1991,146.986818382279,25.4365013050686,57.755,"v24"
1991,151.766387820804,26.7732787321468,32.208,"v24"
1991,152.18557658964,33.1441355190258,124.593,"v24"
1991,152.935230798868,32.8752203326458,52.126,"v25"
1991,154.208809126987,29.1062085249636,57.716,"v26"
1991,150.910914738611,25.2418012509962,36.318,"v26"
1991,154.323398815394,35.4475098828697,56.096,"v27"
1991,155.758104241147,20.7583046926513,105.268,"v30"
1991,151.258074511677,25.7650607006843,36.209,"v30"
1991,148.04021386154,30.7765219404825,31.662,"v31"
1991,150.17532851975,28.0290836929123,40.121,"v31"
1991,149.698992838115,33.787292721344,25.591,"v33"
1991,145.789455823507,25.8737511471436,24.399,"v33"
1991,143.015498572744,29.0734330507715,53.346,"v34"
1991,148.082123801114,28.9972541907161,57.522,"v34"
1991,155.189422074327,38.9414101450874,48.844,"v35"
1991,147.927206855651,30.6357182261112,37.335,"v35"
1991,152.352936311318,29.1893042171584,74.147,"v36"
1991,153.710004618636,28.5380418604639,108.565,"v36"
1991,148.984433836279,26.0270304476347,13.431,"v37"
1991,146.85626565182,23.5548825073764,36.165,"v37"
1991,148.131749380798,31.2345763758859,42.809,"v37"
1991,155.355827619641,27.083679904065,57.283,"v39"
1991,144.174778780111,32.3358716888678,52.799,"v39"
1991,148.721126891338,26.127282608983,27.8,"v40"
1991,154.8164699854,28.0376576347093,100.665,"v42"
1991,148.862396092643,27.8353984215781,81.439,"v42"
1991,152.821185632296,26.7404648615635,115.877,"v42"
1991,149.638246691486,27.7805056401016,91.46,"v44"
1991,157.730011954189,24.8949285362664,179.026,"v44"
1991,155.355250758069,36.4730808253842,49.538,"v47"
1991,151.123612962573,23.6326181008689,85.919,"v47"
1991,152.865556080295,32.7961351128669,57.872,"v47"
1991,150.209833665681,33.0647837787896,34.348,"v48"
1991,155.958734786058,25.822046274415,163.502,"v50"
1991,154.801188623345,28.0097777944057,117.099,"v50"
1991,147.607108366226,34.3201544160648,61.949,"v50"
1991,159.500261080278,31.3601961435291,497.107,"v50"
1991,157.02822392441,26.467891213757,175.583,"v51"
1991,150.506934011778,34.7503501639859,46.276,"v52"
1991,152.565735549545,29.151875573671,145.221,"v52"
1991,152.964732337513,26.352626269022,58.156,"v57"
1991,148.437085399166,29.1909367291295,51.233,"v58"
1991,148.970108410204,28.5221033778165,30.97,"v60"
1991,142.838662962398,29.8544033337579,137.026,"v61"
1991,149.493530492213,32.8424699160658,9.591,"v61"
1991,158.42311980366,34.4428553316855,71.984,"v62"
1991,157.716771753367,24.7565803902491,93.764,"v64"
1991,144.33175521344,32.3316438943069,68.636,"v65"
1991,156.765568443034,28.9359464031042,81.478,"v65"
1991,154.051548529546,28.4898034740785,160.942,"v65"
1991,143.791031964329,29.7309107602366,68.721,"v65"
1991,154.001920361637,28.6739174482976,41.373,"v66"
1991,158.570907747146,31.5520314388459,293.733,"v66"
1991,154.808086948005,25.1201100989557,42.375,"v71"
1991,148.086191065365,31.0096074095038,55.865,"v72"
1991,147.129130949207,23.4924923600551,41.307,"v72"
1991,149.588903325633,25.8589406837645,55.117,"v74"
1991,152.049463033393,29.3750949786068,104.027,"v74"
1991,152.919261514861,27.9229281819967,136.24,"v74"
1991,148.517454668994,27.8072335141172,43.903,"v74"
1991,152.202344396663,30.720123222738,32.977,"v76"
1991,149.171087053728,28.6983108171553,35.35,"v78"
1991,157.695413762336,23.5999641200306,34.919,"v79"
1991,151.978499465877,24.3648224029164,29.13,"v79"
1991,146.845199471599,35.3704000837837,38.109,"v79"
1991,157.629394299381,30.7644249840017,368.209,"v79"
1991,154.720622915901,31.0273931451959,48.439,"v80"
1991,152.417992296844,27.8192787300435,147.806,"v81"
1991,149.197875701713,28.1944334816004,56.722,"v82"
1991,153.376046119721,25.6108918397476,42.222,"v82"
1991,158.995750549496,39.3473151222327,43.371,"v86"
1991,157.101400965866,30.7579779884589,324.086,"v86"
1991,143.436508136325,29.3438554422464,35.448,"v86"
1991,155.459403879023,27.5521491123877,45.684,"v87"
1991,150.994927467852,30.7064276308011,92.852,"v87"
1991,148.917420601436,31.1596385012348,24.296,"v87"
1991,147.709527924475,29.7601233144519,36.61,"v87"
1991,142.85715849322,29.8474284343632,88.555,"v88"
1991,152.062638303587,33.2751793823621,88.526,"v88"
1991,143.653124768709,31.2717533816579,72.458,"v88"
1991,154.211605801744,29.0966478636815,25.751,"v88"
1991,157.13798620905,35.7279614569667,42.972,"v90"
1991,151.645915997849,23.7055141369756,63.993,"v90"
1991,154.17825467627,35.2947940261759,87.704,"v90"
1991,152.551210123889,28.1415311328015,105.871,"v91"
1991,148.097455319276,29.2150590764456,113.446,"v92"
1991,150.546661411213,30.7877873887655,45.659,"v93"
1991,154.194836459104,33.2514612217833,36.926,"v93"
1991,153.143678334203,25.3948061970365,25.551,"v94"
1991,156.856382142177,30.2356344999328,98.055,"v95"
1991,146.261796463747,26.3083951091504,70.548,"v97"
1991,149.445620905144,27.6211818743201,69.726,"v98"
1991,154.45003160908,27.4009530529052,64.987,"v98"
1991,145.990892657498,25.9883401296236,68.747,"v98"
1991,154.34202041654,26.3482505140588,58.255,"v99"
1991,144.316510001378,32.1407790636827,45.476,"v99"
1992,153.6210596541,27.812443015462,119.63,"v1"
1992,144.982861235529,20.1858651221599,42.493,"v1"
1992,148.150418573437,29.9077600926908,43.361,"v1"
1992,150.011197155756,30.9461736139754,25.252,"v2"
1992,155.56340339183,21.8236663725723,184.151,"v3"
1992,155.178792835878,24.1203013660254,66.117,"v3"
1992,154.19625982642,29.46164745722,92.762,"v4"
1992,151.696774989491,28.8198727635709,28.013,"v4"
1992,154.88136777482,30.501520668096,15.861,"v4"
1992,156.486059669783,34.839956789836,67.644,"v9"
1992,148.532237310261,33.4365292204004,38.422,"v9"
1992,154.281657708843,29.4987959539418,116.6,"v9"
1992,160.931204343999,31.04507916711,352.222,"v9"
1992,152.241624365332,30.7060233645706,82.163,"v10"
1992,153.184068309967,32.0400665187193,76.847,"v10"
1992,161.493037399073,34.9654795220766,153.313,"v12"
1992,152.01449669799,34.5325329268102,27.321,"v12"
1992,152.676056120227,23.6622230130854,67.577,"v13"
1992,151.654485494786,28.5270838669006,34.968,"v13"
1992,155.477710621948,29.2135296449113,26.779,"v13"
1992,148.561410237527,29.3219302529754,30.096,"v14"
1992,149.176489303219,33.5189382083762,17.854,"v14"
1992,153.245561309225,28.1967631537286,89.197,"v14"
1992,148.42138081501,29.0382651119079,25.325,"v15"
1992,153.832484393035,30.2140484117617,71.214,"v17"
1992,152.971074399408,29.4474858118007,62.423,"v17"
1992,150.42204264172,34.7268956100888,46.252,"v17"
1992,155.878343775242,30.1288779734719,157.313,"v18"
1992,156.95638311432,24.6156898293805,184.751,"v18"
1992,156.970903920976,34.0083601314722,60.562,"v18"
1992,154.972146975583,29.7525655133582,147.499,"v19"
1992,156.08010606876,32.6755692922334,75.487,"v20"
1992,157.535615984675,29.6932735378058,326.518,"v20"
1992,152.565762466455,26.5158596920375,36.54,"v22"
1992,160.801831603286,23.3487058486548,59.849,"v24"
1992,155.059737634711,28.7143147764817,48.862,"v25"
1992,149.275983007484,30.0912291977635,74.985,"v25"
1992,155.294556440193,27.4972682602423,78.538,"v26"
1992,148.911542396118,24.3215624986996,85.138,"v27"
1992,155.422642945781,24.6802364577209,182.163,"v27"
1992,152.31900258093,25.3012017518015,29.111,"v27"
1992,155.980883230847,34.5073405656265,35.259,"v27"
1992,152.210436732328,28.4380338808626,26.978,"v29"
1992,153.956761220664,35.4151030686994,55.9,"v30"
1992,156.361024433285,31.7253644982387,46.553,"v30"
1992,154.353769597561,25.0936189400943,54.848,"v30"
1992,156.127384458103,33.2548716599917,174.891,"v31"
1992,149.171163322377,33.3009485844904,80.77,"v31"
1992,151.273992316069,34.5326841571608,98.561,"v31"
1992,151.731941150728,28.7279873981066,33.505,"v32"
1992,153.395680997454,23.3609314764395,91.368,"v33"
1992,150.616529753486,31.2154433297042,21.446,"v33"
1992,149.151764641067,30.2789845664971,54.737,"v34"
1992,152.729017615133,31.813280654693,100.12,"v34"
1992,151.787709843969,31.1214212334681,39.263,"v35"
1992,155.57924824568,26.6613259075964,48.27,"v36"
1992,156.756386258327,32.3585368874396,117.648,"v37"
1992,151.720099690905,34.0803492425919,40.618,"v37"
1992,157.357149684895,30.7081750971701,289.87,"v38"
1992,155.179686918547,33.1092589232728,327.9,"v39"
1992,153.595029478178,25.8121641861302,96.572,"v39"
1992,155.937484875414,29.9400776330052,216.077,"v39"
1992,156.515071109615,29.914348234076,144.222,"v40"
1992,155.341195065742,25.1924136479469,65.446,"v40"
1992,153.867959449268,28.8162027961955,20.388,"v41"
1992,153.105296420343,26.2848818826437,32.075,"v41"
1992,144.801476979514,21.5102492011714,36.114,"v41"
1992,148.318528012268,33.2955061408495,17.493,"v41"
1992,156.797302003309,29.4398989064372,87.739,"v42"
1992,161.63006842074,28.312271513023,303.85,"v42"
1992,157.193826906471,29.484797017919,323.08,"v42"
1992,154.295809647264,29.2046886128617,67.419,"v43"
1992,150.703315402275,20.4860556555173,67.196,"v43"
1992,152.70324976338,28.3132312106814,36.221,"v45"
1992,152.635686208247,29.3734984048714,114.902,"v46"
1992,143.342953272778,26.1072412554007,102.409,"v47"
1992,153.412515794247,28.2661536861007,84.716,"v47"
1992,148.284742213367,33.2944941775088,52.17,"v47"
1992,152.616494500105,28.4589998382431,66.108,"v47"
1992,149.632866265882,29.915492399749,40.129,"v48"
1992,153.90832094809,33.6688076598945,25.501,"v48"
1992,153.757730716919,28.7848123788051,95.876,"v48"
1992,159.981478644133,28.0269722569165,279.438,"v49"
1992,155.361252094146,33.401893792612,89.903,"v49"
1992,153.432861260086,32.1371079139276,37.974,"v50"
1992,148.773322204592,29.5687905066803,23.628,"v50"
1992,153.715008251018,33.1151197037705,33.338,"v51"
1992,143.521332246936,25.7686381694322,18.596,"v51"
1992,156.050601098113,24.0145232838074,100.398,"v51"
1992,148.070641621225,29.5410372320536,50.116,"v51"
1992,157.013934782191,39.1226092769577,42.27,"v51"
1992,156.443484977788,33.2771611154459,54.556,"v52"
1992,152.853885533665,29.5912949831654,164.976,"v52"
1992,155.004497434773,33.670323594303,168.664,"v54"
1992,152.166658582024,29.127798241265,24.974,"v54"
1992,155.94201622902,29.7105747870323,49.287,"v55"
1992,151.218013463529,34.2873998228315,58.109,"v55"
1992,155.77988934948,30.5196802697434,20.594,"v55"
1992,155.33849179694,39.0604813587016,35.745,"v58"
1992,159.246070998284,30.7846627612573,530.088,"v59"
1992,149.001656273491,30.9056503988882,53.519,"v61"
1992,154.537910939625,27.1832345845318,118.339,"v61"
1992,156.553839547899,29.336216031168,43.472,"v62"
1992,157.312402770751,32.0188874742579,95.021,"v63"
1992,156.883653488724,28.6472097290046,184.689,"v63"
1992,161.540581651969,32.9618413629334,173.503,"v63"
1992,152.705888278798,34.2305851431317,86.825,"v63"
1992,156.017818238941,24.8925555890902,33.213,"v64"
1992,152.506153857986,29.1599701451757,156.113,"v65"
1992,157.4238622836,25.4008836531648,101.454,"v68"
1992,155.740804827673,30.479909355236,117.254,"v69"
1992,151.86082485549,30.6559796469393,56.674,"v69"
1992,154.367556872911,35.8877653679958,110.74,"v69"
1992,149.200136668978,24.0096918260969,32.536,"v69"
1992,157.472870842945,28.5038296828215,221.507,"v70"
1992,153.256125958055,28.6766888998732,68.482,"v71"
1992,152.789950875541,32.2674510430232,63.712,"v71"
1992,153.378649393684,31.993103433288,62.103,"v71"
1992,149.079289177664,33.167874482346,53.318,"v72"
1992,153.29839086852,33.6166318490404,98.62,"v72"
1992,156.908578042534,30.5076313493499,205.47,"v73"
1992,154.601824001223,29.0991418706228,62.619,"v73"
1992,154.809858327921,20.7793316974194,31.831,"v73"
1992,155.981418728509,32.4264296941936,38.386,"v73"
1992,157.132513836403,31.4001273719302,76.057,"v75"
1992,153.383513306888,32.4603863915341,75.232,"v79"
1992,153.735625835012,27.3625610682028,45.639,"v81"
1992,155.637370580163,30.25803871273,136.151,"v82"
1992,152.641643150965,28.2683118779977,56.427,"v82"
1992,155.36952507588,27.0890511132783,39.9,"v85"
1992,161.879804903052,30.6727007085888,346.073,"v85"
1992,155.2527549964,31.7969961083416,76.226,"v85"
1992,158.534934570007,27.0196023424203,108.247,"v86"
1992,150.813875853419,31.1491790494295,45.882,"v87"
1992,151.993256635764,29.9968080957258,67.681,"v87"
1992,158.098631732823,22.9165071366996,47.671,"v88"
1992,155.375250439265,31.0223159814778,38.032,"v88"
1992,152.95383947986,33.4206100773871,155.164,"v90"
1992,150.351920795118,20.0810249358482,87.952,"v90"
1992,153.863622474614,27.6430735741212,22.558,"v91"
1992,149.557032258848,30.7726595432005,29.33,"v92"
1992,152.962172795771,30.1032463187905,54.59,"v92"
1992,155.974405753546,31.8189876742184,81.112,"v93"
1992,158.555869326388,31.6909888807432,451.555,"v96"
1992,148.50344817519,29.6242172291014,35.242,"v97"
1992,152.685394554777,31.0193713256071,55.856,"v98"
1992,154.668390139396,26.2163431748465,12.746,"v98"
1992,148.507523494703,29.8680052594715,50.205,"v99"
1993,153.502079420832,23.9195338763246,29.987,"v1"
1993,150.074039891597,36.3983235883572,58.62,"v1"
1993,153.776604554037,29.3376486619107,53.709,"v1"
1993,154.626336139435,26.1515527426134,92.778,"v2"
1993,157.290417179498,24.9484739833969,107.465,"v3"
1993,153.481736291352,23.5283254356853,11.081,"v3"
1993,158.528734007999,25.6130605579106,18.556,"v3"
1993,154.532930122936,29.3625505217351,118.844,"v4"
1993,154.770425030858,28.7510272025219,54.935,"v4"
1993,156.338086793678,27.6344141051715,67.562,"v5"
1993,159.61140678382,32.3287516863773,148.816,"v6"
1993,156.287819751898,31.0001306175657,232.207,"v6"
1993,159.800716247816,34.9179946739476,25.843,"v7"
1993,160.049334339783,28.9294605703914,438.163,"v7"
1993,154.216016862162,23.8769216112971,46.33,"v8"
1993,156.191604565443,28.8506924845031,250.01,"v8"
1993,160.831574297798,28.8704219730963,359.892,"v9"
1993,148.640280209995,32.1004082226321,84.412,"v9"
1993,153.367167651893,36.7858315583418,140.126,"v10"
1993,149.332819871604,25.0019728816574,68.894,"v10"
1993,153.370465794989,23.482981331774,102.034,"v10"
1993,162.508659200179,32.4998124967826,227.112,"v10"
1993,151.622221972688,30.9153001609293,139.588,"v10"
1993,159.286917052327,32.2575686398002,276.329,"v10"
1993,151.670805209855,28.2469355596059,74.775,"v13"
1993,159.833072326791,36.306352983976,391.332,"v14"
1993,154.455156911645,31.3869160141125,28.647,"v14"
1993,150.007791603461,24.8729780291135,94.385,"v15"
1993,152.514979573276,28.0560457815969,55.109,"v15"
1993,154.113923660854,35.4162493789029,21.017,"v16"
1993,152.229191968723,32.873249384725,32.623,"v16"
1993,153.584162965959,29.3311370328366,90.065,"v16"
1993,154.237792598547,31.1737360751544,110.017,"v17"
1993,148.814704900091,24.041894346747,41.788,"v17"
1993,154.972691667216,30.8868296285491,132.606,"v17"
1993,148.664773913827,32.1159343115419,44.314,"v17"
1993,152.103329664013,34.8396715778223,48.696,"v17"
1993,153.888494429246,33.1563524641729,72.769,"v18"
1993,162.297409551532,30.0352740792092,257.312,"v19"
1993,160.288895801955,27.5994992374219,223.109,"v20"
1993,152.915915208058,23.7828554103629,78.525,"v22"
1993,156.425150350549,24.7408551967306,80.574,"v22"
1993,159.183003603254,30.2691715946265,366.613,"v22"
1993,152.192061200579,23.2101530328786,77.405,"v22"
1993,157.28776010549,30.72698399044,128.85,"v23"
1993,154.407021557111,31.1165903176878,41.916,"v23"
1993,155.815662607792,26.7837304308915,118.552,"v23"
1993,158.57016971566,31.9995395784243,294.287,"v25"
1993,147.031557506711,27.6796249668995,63.374,"v25"
1993,154.691807182169,38.0323171164858,91.643,"v26"
1993,154.363433897494,26.1401386922915,72.799,"v26"
1993,148.680594329635,31.3011062462128,22.961,"v27"
1993,155.791172855219,28.735206321074,163.961,"v27"
1993,150.365748374516,28.8660777437796,63.813,"v27"
1993,151.536579085332,30.3135955777759,61.837,"v29"
1993,164.694623744166,26.4402033405039,618.297,"v29"
1993,146.691706472074,27.9564387051724,25.412,"v30"
1993,154.398812937239,32.4312605232953,50.318,"v30"
1993,148.563615038187,31.6286218551353,23.005,"v30"
1993,151.391050880001,34.9973414098611,26.835,"v30"
1993,151.375150267819,33.7190577564616,70.079,"v30"
1993,148.119903657699,27.5790412161109,43.145,"v31"
1993,157.655020953648,30.3388468629229,555.379,"v31"
1993,158.272921162142,28.666999073856,176.924,"v31"
1993,156.508625842668,27.1188505158951,268.712,"v33"
1993,152.447914095397,35.3167519147749,40.437,"v33"
1993,152.673015549118,28.720669862334,54.354,"v33"
1993,152.799426306001,37.3027254050632,95.939,"v34"
1993,150.980782806981,25.9285555610502,20.849,"v34"
1993,147.790332331053,27.179302390863,48.733,"v35"
1993,148.043076310827,23.6339453649658,15.287,"v35"
1993,153.5065660504,30.6287653786668,85.638,"v35"
1993,157.450511022677,29.7074771836221,474.612,"v35"
1993,151.841786774621,30.8869851799981,106.88,"v36"
1993,149.973822654667,36.2363113229386,73.011,"v37"
1993,151.657979805547,36.4486811696365,27.957,"v37"
1993,148.536470325303,31.8268543296934,44.208,"v37"
1993,159.168616132984,29.7229223643177,160.661,"v38"
1993,148.487635398318,26.488107832835,9.9,"v39"
1993,149.118046274054,24.4138390376772,68.118,"v39"
1993,151.114307856693,37.1483628108387,52.559,"v39"
1993,152.144108671182,34.6821216384448,46.447,"v39"
1993,150.24899184894,27.0283020225003,27.123,"v40"
1993,155.004143622821,33.537589951291,20.476,"v40"
1993,151.327420734009,30.5530984176717,111.013,"v40"
1993,156.002675673407,25.4474672124664,127.628,"v40"
1993,155.75773614307,29.774937581206,154.738,"v41"
1993,156.880625291839,33.9766421413555,56.842,"v41"
1993,150.339931187699,26.4199289176396,95.483,"v41"
1993,150.541891597144,26.0084476034244,117.24,"v41"
1993,159.167643076642,22.4233848757301,39.505,"v41"
1993,153.517514444105,30.0849553219687,63.251,"v42"
1993,148.604674221492,23.6996967569616,56.845,"v42"
1993,155.501016906048,32.4210424958181,49.597,"v43"
1993,155.300194449983,32.6954205201421,177.103,"v43"
1993,154.226568227197,24.6336418346543,76.339,"v43"
1993,154.599835695931,38.2326774175632,23.379,"v44"
1993,154.379526342861,36.2342742220632,63.638,"v44"
1993,145.065893669682,20.743323128978,49.423,"v44"
1993,153.032438202174,37.559778522502,69.165,"v44"
1993,158.944191699936,23.2806599153621,73.362,"v45"
