"year","lon","lat","cpue"
1990,146.186525337285,29.5996455351348,37.172
1990,140.957625015105,30.2463253928124,0
1990,145.084735789177,33.6269321123733,0
1990,143.966057309479,33.1670319687054,0
1990,149.167545572255,35.6065380223672,45.088
1990,148.371185416889,36.6716569412467,0
1990,146.224943403435,28.5685536903263,0
1990,138.757886421992,27.4914195544528,0
1990,140.121214681498,31.2927607437089,0
1990,144.809835557006,27.442714742739,0
1990,139.361179903997,18.382875862542,0
1990,149.343561695492,28.0470452856008,56.577
1990,146.034913414856,39.3563804950625,0
1990,137.756097366169,31.8135759399396,0
1990,142.986543757587,34.7899728251935,0
1990,145.93834868217,26.058306350513,0
1990,148.433080264857,31.8365821371758,0
1990,149.206961919197,31.6526541978642,55.29
1990,147.082658646009,24.1620708787333,0
1990,138.552680105326,36.4445973845135,0
1990,153.441580579082,30.4939960291936,61.825
1990,149.149129381934,25.3518734007923,0
1990,143.013127434628,24.097639693951,0
1990,132.963243240796,28.5430589028408,0
1990,146.513925143265,26.6959010776692,0
1990,141.054911467607,31.1422885508315,0
1990,148.095883683984,30.5169101865416,97.649
1990,146.081218298887,28.2838794378915,0
1990,151.056022934429,26.5549737889597,0
1990,147.425913700954,35.5170331464187,0
1990,135.45421905016,29.6071293919497,0
1990,143.713562269962,32.2228950791881,0
1990,146.755724528327,31.9969461097884,0
1990,147.9883776554,35.0024611243985,0
1990,152.563756302044,30.0240512388756,0
1990,146.895400117727,42.1851902976313,0
1990,150.317824381483,43.2310195856114,0
1990,149.059198311553,20.6771229499489,0
1990,138.971760208865,31.2287123364006,0
1990,143.217378055106,29.5165826506295,0
1990,136.142641463309,31.505068166242,0
1990,139.368191891494,35.3942810367361,0
1990,147.915302608025,25.1381698745775,130.691
1990,146.186109832997,29.8171677699319,0
1990,139.644462166152,33.1134266236772,0
1990,147.567911787357,35.9491825132402,0
1990,140.968824328008,31.004018528256,0
1990,150.94380457777,36.4888453651646,0
1990,137.091246838472,37.218471330192,0
1990,139.543672985843,33.6679825265809,0
1990,146.286639241858,29.8826073434233,0
1990,139.482019250198,28.3894289108021,0
1990,139.242631356888,26.052152010066,0
1990,147.629155903106,32.3110068922776,0
1990,143.349353318055,30.7279892522192,0
1990,148.686881160091,28.6598185195036,0
1990,144.050519042376,24.405617312864,0
1990,145.635439028627,29.5499398008584,58.722
1990,145.034970471219,33.2064709726243,0
1990,148.355808195161,34.0315181415599,54.657
1990,140.554374475375,35.6381661913717,0
1990,142.598046152546,28.9759967566109,0
1990,149.624510225234,25.3527222621936,0
1990,138.422190123219,33.0489318121196,0
1990,144.668520873031,25.0356675326236,0
1990,146.925212388566,30.7630387884993,0
1990,149.763568402845,30.5277893126995,59.396
1990,140.844768545262,28.6730876173285,0
1990,146.279152009759,28.3004375643224,0
1990,151.951893763364,34.6133721257875,0
1990,147.363362023718,28.2213853603615,0
1990,148.185845736937,33.8256753112454,52.123
1990,150.603099947484,30.5752040353834,65.688
1990,151.758146778444,35.5213278008636,0
1990,142.073884931058,28.1272244714912,0
1990,144.879693581915,30.9038499753804,53.72
1990,145.967265302129,23.8862049375087,0
1990,148.191527258056,32.2900008984945,0
1990,135.140212473984,32.5138284993192,0
1990,141.554071803087,21.0657260444119,0
1990,141.218632041977,26.481610778176,0
1990,139.435455305723,22.7274302970707,0
1990,151.695779163022,21.9792693815263,169.32
1990,141.604517617662,22.1952886431892,0
1990,144.728968348966,31.3796121732846,69.067
1990,141.284317643914,22.5419349086117,0
1990,147.687316953497,23.0887034067163,0
1990,143.216627751074,29.966328488255,0
1990,151.943677494059,35.331014578278,0
1990,144.890217464172,22.2369199547712,0
1990,136.830742853979,30.9523780762859,0
1990,143.31414027361,23.4883278672417,0
1990,146.168154785724,31.1790765902487,0
1990,149.34220042209,34.787197755205,22.215
1990,143.487896647546,33.2155465702405,0
1990,144.095837138846,24.7508871064539,0
1990,142.595395832548,31.5784126457973,0
1990,147.34904840666,27.8163891858024,0
1990,138.241935679487,20.9685414133092,0
1990,145.577016604469,26.5190254908565,0
1990,152.344350732756,31.2735333954106,78.637
1990,142.80943735699,28.1416773538225,0
1990,151.001850437343,33.3481755637418,84.925
1990,142.869490998532,26.6082433830639,0
1990,142.959133673153,34.443434949752,0
1990,153.242109508992,34.543194138397,26.267
1990,139.979011086692,31.0913517840317,0
1990,151.201046652622,29.866335700304,0
1990,134.61994307978,31.6115393407871,0
1990,139.675363814853,28.8894201745689,0
1990,143.13779813963,33.0934304659797,0
1990,145.722563039728,33.133406441058,0
1990,143.954991341253,30.6822983403965,0
1990,142.69961077579,24.7989281976685,0
1990,147.848193900748,30.9868008824847,59.959
1990,142.096400708858,26.9332321237687,0
1990,145.083227185624,34.5868872319052,0
1990,150.238005391201,34.527411710178,0
1990,142.619092131399,31.6244448058405,0
1990,138.98199538085,35.0897280447798,0
1990,144.477210959316,35.0759924281058,0
1990,145.46197920125,24.4184326777019,0
1990,146.424729110687,32.0260126659186,0
1990,136.903875209669,38.7371574565798,0
1990,144.101207178405,25.4518415389296,0
1990,150.449150788756,29.2844893527523,24.544
1990,147.198953972696,25.5326713598635,0
1990,141.950925714571,31.5964410317635,0
1990,147.880755016912,31.6214883800306,0
1990,141.88103042436,30.0428568826151,0
1990,137.993917617054,39.9771920020489,0
1990,152.454559361951,34.1064701520303,0
1990,137.399433381663,33.2464280654675,0
1990,143.437489234211,31.1713187337364,0
1990,141.120789068252,39.4913774552598,0
1990,155.078167531675,33.40683143594,59.2
1990,142.940378835138,30.2381300960716,0
1990,137.215430928522,32.7834834689021,0
1990,149.284913025717,23.665743749711,39.861
1990,141.91265811767,35.0735211019091,0
1990,141.313543761642,31.3340263149038,0
1990,142.189442008386,15.9805521180507,0
1990,149.503574902423,25.5077363712533,0
1990,145.129143308841,24.2766300122926,0
1990,148.970522032857,36.4128789105889,0
1990,144.535208095781,31.8591784083191,0
1990,157.560094855596,29.9950403510927,369.012
1990,149.006738486079,29.6519710012101,0
1990,145.655732318497,40.7089693199082,0
1990,142.944116542335,26.8506518341777,0
1990,148.673365364518,31.3285162165782,0
1990,137.2924977273,28.5841845307522,0
1990,141.926863824926,32.6616655355752,0
1990,146.119722078842,25.7863560418554,0
1990,145.805562314398,29.3410371141611,58.405
1990,151.859240282281,30.4273365793255,72.896
1990,146.758110180069,41.4740368773126,0
1990,152.713263567585,31.2482836633537,163.678
1990,141.35644484254,27.3145885485597,0
1990,150.082716489069,25.9437650830324,36.297
1990,152.752406795181,29.4212726897423,0
1990,146.977172367876,29.7345217247222,0
1990,157.582521183754,36.8487669168861,53.866
1990,146.130699814262,31.7531117262608,0
1990,143.510801283956,28.3354231817485,0
1990,148.843774201137,34.1220985869252,0
1990,153.734805613786,42.4121165898746,0
1990,149.647741773704,33.5465822222087,116.627
1990,148.100856601471,31.7995242403093,0
1990,143.167430701994,24.7548874682525,0
1990,139.789539182157,27.5968786575963,0
1990,142.349666905009,29.1201170456839,0
1990,144.795418938362,32.6768569867136,0
1990,150.539762553853,31.8652739314606,86.901
1990,146.434527758457,32.5023188097783,0
1990,147.341762242019,32.6635316503192,0
1990,148.775024804926,34.31036093329,0
1990,143.255927399932,21.1957700711466,0
1990,146.725200150405,34.5202224175461,0
1990,145.036378824743,32.5164128587846,0
1990,141.366435623766,26.2493060546196,0
1990,150.633189391404,39.9365275354959,0
1990,145.30857945842,34.5071309807239,0
1990,147.728072223032,32.6244449864746,0
1990,142.962116984359,25.7261333392648,0
1990,160.36027668696,37.1808001209985,333.14
1990,139.630370756459,28.4116081956994,0
1990,147.414612968952,32.8030120423571,0
1990,157.42579961483,30.5011496278378,366.065
1990,142.645656744718,32.6635161294242,0
1990,154.407646034754,30.9072297199009,177.738
1990,152.839184014381,29.8422226619021,0
1990,146.433378622485,33.4052556376049,0
1990,147.255336283656,30.6397713238589,35.835
1990,148.041679865902,33.5962402888037,40.099
1990,144.234861612647,34.7084784406778,0
1990,147.913758141169,33.2197266880498,33.597
1990,150.60597067415,21.4220527025852,0
1990,138.661094733886,33.5582447397501,0
1990,144.732814166913,29.7302442177096,0
1990,150.184383023013,34.1515099472983,34.51
1990,140.153260026019,32.1235643297307,0
1990,146.445918394575,36.7149398233345,0
1990,147.18032446666,24.6594163326692,0
1990,152.028009058319,27.9818033707427,31.753
1990,145.406862035518,19.7713838898483,0
1990,142.459100735868,28.4574006636571,0
1990,137.941128101444,32.2879790730498,0
1990,141.261289625851,30.9224420697409,0
1990,140.777480325056,32.3596930491882,0
1990,133.379095441001,37.0627068808217,0
1990,147.105408530319,24.1845844011482,0
1990,153.462571922083,31.7670244108439,99.235
1990,143.415554535503,29.4073036479016,0
1990,145.908384754896,31.3903715729833,0
1990,144.851715304193,30.9436707552527,46.175
1990,146.489817987419,26.7377865922681,0
1990,141.698629591423,23.5815567174761,0
1990,140.914921887916,38.251693757582,0
1990,150.731634990737,27.0359679953582,0
1990,141.913559625469,30.1687959304673,0
1990,145.058072574263,37.3938925048143,0
1990,146.174058917569,38.4197087831997,0
1990,149.726746395536,28.1014710016067,7.539
1990,153.159355382816,30.6885863578161,41.25
1990,151.30163201738,28.2871127191286,36.952
1990,149.34878603843,24.5701061688504,0
1990,149.905911709582,33.1907001451554,102.46
1990,142.968992844206,32.3084174220089,0
1990,148.734992840007,25.9375080451644,0
1990,144.667103149527,34.6485321965454,0
1990,144.695582011213,29.0319551290308,0
1990,150.571513048486,27.4176777713053,0
1990,147.588958473101,21.5421457406993,65.212
1990,135.081593827023,31.1605929657649,0
1990,141.433491481842,31.6273699711869,0
1990,144.77461752175,21.9276902125422,0
1990,149.733467629074,20.5825317034191,0
1990,144.992215480999,42.4011004633043,0
1990,135.018892707124,32.6295328923102,0
1990,151.180714392844,22.7997540981202,71.036
1990,151.606287331194,21.7002402786296,156.309
1990,153.406177964223,31.5809366882246,59.038
1990,146.004501392538,34.7497572503813,0
1990,138.36237775997,45.8426424103089,0
1990,155.610607650477,29.8449220094096,128.209
1990,145.151289939623,24.5393573652542,0
1990,151.829188300711,25.0857686216417,41.556
1990,140.591699690205,38.5966600170446,0
1990,150.146937265456,20.7667753138112,0
1990,148.710173394182,35.9810798219989,0
1990,140.53551937772,27.6576459599066,0
1990,141.500129600258,28.7183359220053,0
1990,144.631776536839,29.4162729948281,0
1990,139.956350755732,25.37071765899,0
1990,143.353964663708,30.6957749317755,0
1990,140.053616947097,28.0516201472466,0
1990,141.261180758201,32.9863578998296,0
1990,145.324773358787,31.78350787202,0
1990,144.05613991824,27.1060193828733,0
1990,153.991475811427,25.9432723591347,141.118
1990,157.534552369615,33.4918401166176,254.274
1990,141.963291535186,30.6437387587139,0
1990,143.060502442188,34.7240262131896,0
1990,149.6720780388,28.1532523185357,61.973
1990,139.597806706658,24.1760030584739,0
1990,148.926328521782,30.137660711841,0
1990,149.543308554571,24.9368943649636,0
1990,150.702740703605,30.1232411538374,89.332
1990,141.127000955662,30.1232570754127,0
1990,144.291284546712,31.2149258516116,52.845
1990,138.622058039726,21.7511161853374,0
1990,148.498430426748,28.084866725314,0
1990,148.474055753937,23.410024279953,0
1990,144.553731459161,36.097885409732,0
1990,145.979673898519,34.6534677851653,0
1990,143.597445608813,26.9573559119108,0
1990,155.270836736358,27.0902849412076,176.039
1990,141.594924511089,25.5878182714634,0
1990,139.255438919546,30.1415939401576,0
1990,152.540438318814,22.8885220758696,53.432
1990,157.098325811395,18.5508409847796,0
1990,147.528116591654,32.5790099522325,0
1990,143.947081064285,29.6345612807952,0
1990,145.034920910889,30.9395589404917,73.429
1990,137.271136735159,22.7533878392737,0
1990,144.450619821311,38.4916075617873,0
1990,145.708689852431,26.8739641978537,0
1990,146.451747606683,36.0645125584093,0
1990,155.564062292918,32.1498548485601,107.283
1990,147.29834007671,27.5432594156751,0
1990,133.612269501609,28.6770735260662,0
1990,148.319363463717,31.5624406009588,0
1990,149.111931938908,27.6937274655251,75.526
1990,149.417615700754,30.3321967497466,93.025
1990,150.65981629997,27.4532751611399,21.865
1990,145.569477591041,25.4960000120281,0
1990,144.865357664819,28.9332803586731,0
1990,145.48916447565,33.0263332584488,0
1990,144.310213099873,32.1477522406663,0
1990,145.194248464146,25.1686699075649,0
1990,138.22906253695,29.8966690029398,0
1990,151.848182587094,33.9625547387871,0
1990,146.829777980858,23.1559115761376,0
1990,149.690589729589,25.016381669203,0
1990,153.403487766034,26.8278841470997,56.515
1990,142.035778984594,36.2565512752846,0
1990,135.891742238058,29.9603050773344,0
1990,145.444183669747,31.0376433803506,0
1990,140.493522551416,24.454056996597,0
1990,148.014399288144,27.1585004763794,118.117
1990,146.629111719715,30.5656311625348,0
1990,141.007267786568,28.7263513745167,0
1990,140.300124749581,30.0234399646442,0
1990,141.708409982287,27.9862384329409,0
1990,144.425374969579,25.4767181297442,0
1990,154.86430041627,29.0612286200548,0
1990,148.985550460809,31.1969162133407,0
1990,145.773969123723,31.4913305040176,0
1990,136.084142628495,31.884327987996,0
1990,146.711033162259,32.9292140944187,0
1990,153.565271371333,31.0279755504428,39.038
1990,143.713625781088,20.3904010702943,0
1990,143.243010413555,32.1110500568479,0
1990,132.803580221891,30.9210489572449,0
1990,143.212221736694,34.5118449697081,0
1990,147.119244516088,25.6376610875385,0
1990,148.208751843027,31.997297031437,0
1990,145.687938223725,29.2829101160315,30.221
1990,139.160292292109,33.710959972075,0
1990,140.407757441762,21.2215282679322,0
1990,154.966187729408,38.2750815984415,0
1990,138.336222427025,20.1597932318807,0
1990,144.485046056204,36.9506231168366,0
1990,144.538847196966,33.1141895326383,0
1990,141.077798034328,24.349261431189,0
1990,146.796148540958,22.6284867587594,0
1990,153.014199251623,29.5671236887573,0
1990,143.692752488113,34.7400418695144,0
1990,140.609561764079,25.8660939237242,0
1990,138.428516805442,26.7399341886808,0
1990,143.298062795374,35.6582438116903,32.404
1990,142.216393731509,32.864036080678,0
1990,148.168377825928,33.8809596490775,66.113
1990,131.691040506029,28.0740781987301,0
1990,132.576798943642,33.5206936196281,0
1990,151.323681109672,33.3523030438548,171.82
1990,142.571479105601,28.0122352900235,0
1990,143.729167531656,29.9760507005331,0
1990,138.021274161352,33.3579781978682,0
1990,146.021643028225,26.7968116238156,0
1990,140.520672253508,27.1709185449643,0
1990,145.022272765924,31.1845980384004,40.107
1990,138.233966971525,27.0170727772926,0
1990,150.324764163001,27.714310974739,0
1990,152.146950000476,27.0029564297195,0
1990,129.702580314606,34.172118122448,0
1990,148.441166463174,30.3267423848437,0
1990,140.973958029977,28.7437718430247,0
1990,146.769667127344,34.3711520045739,0
1990,147.449971231262,27.9442820577402,0
1990,144.655555763277,34.3866115545916,0
1990,136.08741404954,27.2003674591892,0
1990,147.122105274138,34.5919069809996,0
1990,153.556542262353,21.089258042802,0
1990,147.471224536975,29.3434094588382,50.505
1990,142.105637663582,28.5766677414353,0
1990,154.198448217767,26.9689398393887,0
1990,136.894223387588,28.5784924553164,0
1990,147.726420487451,30.7155157573904,44.593
1990,143.934817328138,32.5108858859308,0
1990,146.359518100069,29.9259024213302,0
1990,147.718163315443,27.6154102163598,0
1990,147.121040210926,24.1519335256602,0
1990,149.797916734436,37.1329509596767,0
1990,142.7879888932,33.1658269659898,0
1990,136.597670107174,34.3809265138782,0
1990,145.810205635658,28.9538410772361,0
1990,158.584220415846,28.848653043071,437.832
1990,145.645707217452,26.9817382847626,0
1990,150.448708368883,31.8921420763658,86.186
1990,151.176224206593,31.4940826844665,0
1990,146.195482285991,29.7871927157698,0
1990,147.563178275663,29.2681041020575,52.1
1990,143.577693002133,25.1350283818621,0
1990,160.737510440647,32.4999833533426,438.256
1990,152.348415876316,37.982494736597,0
1990,151.545453199028,29.1509141587112,0
1990,148.740326550971,26.395781412653,118.788
1990,135.40171246345,33.7506354119996,0
1990,137.705384778881,27.3995195526636,0
1990,140.814100169281,27.9128784776231,0
1990,141.630962362503,28.5261407277075,0
1990,150.341524282207,33.8308657380818,123.185
1990,143.408055895424,36.2754240174238,0
1990,146.671360153153,26.1318522723825,0
1990,138.843450739183,25.7935834854703,0
1990,150.403196305786,31.9858840191503,120.928
1990,147.438156416351,31.5815379686674,0
1990,147.534186249899,30.3395307887989,39.743
1990,147.290159109175,34.1544198561238,0
1990,146.173536929852,26.7627755475106,0
1990,142.391137679082,29.6460765179552,0
1990,139.559983047658,25.5376066464651,0
1990,151.022319058712,26.2732998564372,0
1990,149.312892008806,30.1817983812947,92.338
1990,145.404877652373,28.4275924382757,0
1990,150.21232989699,33.5565363105612,154.664
1990,137.896660620563,20.813680358621,0
1990,141.588662995408,26.8981387479039,0
1990,136.118665925439,38.3542068931237,0
1990,134.94700294582,32.3230036905035,0
1990,138.636665101557,38.2096176904301,0
1990,141.47551499674,34.35011425624,0
1990,150.18884928192,16.4476758012974,0
1990,143.812122739362,36.3935985556946,0
1990,149.526194518919,28.9440703786348,0
1990,144.220476929299,30.7179110364674,139.466
1990,142.488970511866,39.7488876071299,0
1990,158.032048356693,34.0734097541144,53.545
1990,139.613285466102,31.6839542635947,0
1990,145.085225766299,23.3458727564503,0
1990,145.476672368669,33.823514761305,0
1990,150.251267521515,22.5525202089814,0
1990,143.189448224447,29.2773437057352,0
1990,147.333224225994,29.5842250927249,22.266
1990,147.967944334193,35.4575837070187,0
1990,133.597537209268,33.1509793246747,0
1990,143.268658153445,35.754102775556,73.777
1990,144.245612093073,26.9837932060179,0
1990,146.734705407979,42.3476631307231,0
1990,147.910909597965,38.463118287767,0
1990,143.451995653285,37.5232336643014,0
1990,144.10648700874,30.0742256655639,0
1990,149.215503265376,28.9457922622885,0
1990,142.747611427317,30.2067143452897,0
1990,140.12116585556,30.7586662807558,0
1990,137.347439739597,32.7702934091244,0
1990,147.089186969973,30.8276955268564,0
1990,151.391666706645,36.1841082371581,0
1990,149.369502107122,30.659566128693,0
1990,141.518260276099,34.5946181386767,0
1990,131.258246281847,27.2048140648928,0
1990,146.533701587788,32.1330676401328,0
1990,143.834405089424,27.927572502305,0
1990,149.558339664505,26.251853349629,57.116
1990,135.03792884235,39.3242001309727,0
1990,153.540785663427,35.9611772793509,0
1990,150.710427923505,35.5888800289937,45.289
1990,149.439918176622,30.0485756548617,51.133
1990,144.79406954531,31.949342340551,0
1990,151.709743414193,29.0863455997934,0
1990,142.111941248561,27.9911106168538,0
1990,146.762545067418,33.6077020190055,0
1990,144.628670161606,33.4484359342399,0
1990,143.342547187906,26.2242264679729,0
1990,143.826984978752,25.6767444268294,0
1990,139.655539798441,23.8787676064214,0
1990,147.129167021302,30.3087781863309,34.354
1990,148.464932816886,34.357277527521,0
1990,152.757876383219,30.1078701000115,0
1990,141.850949924113,37.9427189717226,0
1990,135.771817798511,35.8949840546021,0
1990,143.386581541246,25.3103636115605,0
1990,147.786691078034,33.5722517961597,71.582
1990,147.544905974256,39.6754228652171,0
1990,153.598170866978,32.3153014506886,117.522
1990,146.206679532267,32.8209113263098,0
1990,149.602027331735,32.6619962447267,0
1990,143.080099811314,31.7077686067982,0
1990,150.448158905736,27.667459838288,0
1990,143.066732671314,19.0174463473049,0
1990,138.722357156545,32.5592803030068,0
1990,147.184102088309,36.1034559640522,0
1990,143.476979371216,27.5530526827063,0
1990,147.835772282996,27.399306206461,0
1990,144.601929862404,40.9554849420479,0
1990,136.959863808511,31.7826240656103,0
1990,145.269841925778,27.7868407864199,0
1990,144.641504191662,29.3089776268416,0
1990,143.892701553813,24.8859093117576,0
1990,140.598900249233,30.846569977333,0
1990,139.59271639572,19.0337991365318,0
1990,139.492144806055,27.0092061857464,0
1990,138.782500337468,35.0477375599331,0
1990,138.89909151765,36.1548271566911,0
1990,143.414349810456,26.0639539149257,0
1990,147.457425596591,31.9750845185399,0
1990,149.246774695512,29.4426736765006,0
1990,147.803444085925,33.8948048222927,44.109
1990,145.428787359215,20.7441862146673,0
1990,142.06669863445,22.1438210496085,0
1990,151.51222742236,37.1920892282951,0
1990,132.862686209855,21.7652870354361,0
1990,141.541128370137,39.1973583769097,0
1990,146.696528660957,31.507810703896,0
1990,145.986196703592,17.3648965816059,0
1990,144.973194745642,32.6375096614361,0
